Title:,"Time Series, Area-Averaged of Air Temperature (Daytime/Ascending) daily 1 (daily)"
User Start Date:,2002-08-31T00:00:00Z
User End Date:,2016-09-25T23:59:59Z
User Bounding Box:,"-175,-60,172.5,86"
Data Bounding Box:,"-174.5,-59.5,172.5,85.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2002-08-31T00:00:00Z&endtime=2016-09-25T23:59:59Z&bbox=-175,-60,172.5,86&data=AIRX3STD_006_Temperature_A(z%3D500%3Aunits%3DC)&portal=GIOVANNI&format=json"
Fill Value (mean_AIRX3STD_006_Temperature_A):, -9999

time, mean_AIRX3STD_006_Temperature_A
2010-06-26,-11.9381161
2010-06-27,-11.9912167
2010-06-28,-11.9587154
2010-06-29,-11.8916378
2010-06-30,-11.7995663
2010-07-01,-11.7359982
2010-07-02,-11.7179623
2010-07-03,-11.7009945
2010-07-04,-11.6050777
2010-07-05,-11.600378
2010-07-06,-11.5354366
2010-07-07,-11.4597836
2010-07-08,-11.4925594
2010-07-09,-11.5423641
2010-07-10,-11.5891171
2010-07-11,-11.5474606
2010-07-12,-11.5520992
2010-07-13,-11.6142025
2010-07-14,-11.4964657
2010-07-15,-11.3672848
2010-07-16,-11.2777767
2010-07-17,-11.3798885
2010-07-18,-11.4326839
2010-07-19,-11.4146481
2010-07-20,-11.2722225
2010-07-21,-11.2229061
2010-07-22,-11.2427425
2010-07-23,-11.1279659
2010-07-24,-11.1453304
2010-07-25,-11.2842159
2010-07-26,-11.3447323
2010-07-27,-11.3576717
2010-07-28,-11.3660946
2010-07-29,-11.4694271
2010-07-30,-11.5531673
2010-07-31,-11.5846615
2010-08-01,-11.4433956
2010-08-02,-11.2735043
2010-08-03,-11.3508053
2010-08-04,-11.4116573
2010-08-05,-11.4173031
2010-08-06,-11.4823971
2010-08-07,-11.4386044
2010-08-08,-11.4150143
2010-08-09,-11.4000301
2010-08-10,-11.3432674
2010-08-11,-11.2432308
2010-08-12,-11.123724
2010-08-13,-11.0043392
2010-08-14,-10.9672604
2010-08-15,-11.091711
2010-08-16,-11.2925777
2010-08-17,-11.5058346
2010-08-18,-11.6059322
2010-08-19,-11.5744991
2010-08-20,-11.6811275
2010-08-21,-11.7890377
2010-08-22,-11.9464474
2010-08-23,-11.9140072
2010-08-24,-11.9071712
2010-08-25,-12.0384274
2010-08-26,-12.0463619
2010-08-27,-12.1863766
2010-08-28,-12.3053036
2010-08-29,-12.3228207
2010-08-30,-12.2328548
2010-08-31,-12.122839
2010-09-01,-11.9991512
2010-09-02,-11.8461361
2010-09-03,-11.8132687
2010-09-04,-11.8721676
2010-09-05,-11.8915157
2010-09-06,-11.9256954
2010-09-07,-11.9988155
2010-09-08,-12.2112484
2010-09-09,-12.4291134
2010-09-10,-12.6037655
2010-09-11,-12.5783138
2010-09-12,-12.5505123
2010-09-13,-12.5544491
2010-09-14,-12.613409
2010-09-15,-12.6854305
2010-09-16,-12.7003536
2010-09-17,-12.7130795
2010-09-18,-12.8227901
2010-09-19,-12.8090572
2010-09-20,-12.8620358
2010-09-21,-12.8778439
2010-09-22,-12.9572506
2010-09-23,-12.7348995
2010-09-24,-12.6592159
2010-09-25,-12.7526302
2010-09-26,-12.8709774
2010-09-27,-12.9519711
2010-09-28,-13.1351681
2010-09-29,-13.2813778
2010-09-30,-13.0475216
2010-10-01,-13.2295284
2010-10-02,-13.4541378
2010-10-03,-13.4521236
2010-10-04,-13.3492489
2010-10-05,-13.3063107
2010-10-06,-13.4584713
2010-10-07,-13.4616756
2010-10-08,-13.3354855
2010-10-09,-13.3222408
2010-10-10,-13.3274288
2010-10-11,-13.3456478
2010-10-12,-13.4674435
2010-10-13,-13.6322994
2010-10-14,-13.8592281
2010-10-15,-13.8642635
2010-10-16,-13.8791561
2010-10-17,-14.0208492
2010-10-18,-14.088995
2010-10-19,-14.1103573
2010-10-20,-14.1447201
2010-10-21,-14.2966366
2010-10-22,-14.1709042
2010-10-23,-14.1299191
2010-10-24,-14.2117062
2010-10-25,-14.2580318
2010-10-26,-14.2637997
2010-10-27,-14.2477169
2010-10-28,-14.1986141
2010-10-29,-14.1122494
2010-10-30,-13.9773006
2010-10-31,-13.9939022
2010-11-01,-14.0817318
2010-11-02,-13.9382381
2010-11-03,-13.9791622
2010-11-04,-14.1319332
2010-11-05,-14.2110043
2010-11-06,-14.1297665
2010-11-07,-14.1327877
2010-11-08,-14.2368526
2010-11-09,-14.2598019
2010-11-10,-14.10639
2010-11-11,-14.1368771
2010-11-12,-14.27384
2010-11-13,-14.4199886
2010-11-14,-14.5520077
2010-11-15,-14.6273251
2010-11-16,-14.58634
2010-11-17,-15.0379391
2010-11-18,-14.8592892
2010-11-19,-14.8970089
2010-11-20,-14.9210873
2010-11-21,-14.9540768
2010-11-22,-14.951086
2010-11-23,-14.9674129
2010-11-24,-14.9348202
2010-11-25,-14.905859
2010-11-26,-14.8580074
2010-11-27,-14.8710995
2010-11-28,-14.8230038
2010-11-29,-14.8723202
2010-11-30,-14.8697262
2010-12-01,-14.8727474
2010-12-02,-14.7642269
2010-12-03,-14.7265987
2010-12-04,-14.6548214
2010-12-05,-14.6227474
2010-12-06,-14.8071957
2010-12-07,-15.0075741
2010-12-08,-15.1380062
2010-12-09,-15.084692
2010-12-10,-15.0521908
2010-12-11,-14.9880123
2010-12-12,-14.9758358
2010-12-13,-15.0253963
2010-12-14,-15.2042294
2010-12-15,-14.9345455
2010-12-16,-14.9552975
2010-12-17,-15.0201168
2010-12-18,-14.9716854
2010-12-19,-15.04743
2010-12-20,-15.0877438
2010-12-21,-15.2491512
2010-12-22,-15.327734
2010-12-23,-15.2495785
2010-12-24,-15.2596493
2010-12-25,-15.2516537
2010-12-26,-15.2138424
2010-12-27,-15.1187191
2010-12-28,-15.098547
2010-12-29,-15.1587276
2010-12-30,-15.0958614
2010-12-31,-15.1207333
2011-01-01,-15.0072689
2011-01-02,-15.4835873
2011-01-03,-15.2971554
2011-01-04,-15.449316
2011-01-05,-15.382391
2011-01-06,-15.3098507
2011-01-07,-15.3979244
2011-01-08,-15.4678707
2011-01-09,-15.5113888
2011-01-10,-15.4193172
2011-01-11,-15.4985104
2011-01-12,-15.4339657
2011-01-13,-15.3674679
2011-01-14,-15.2825985
2011-01-15,-15.1405697
2011-01-16,-15.3147335
2011-01-17,-15.3600216
2011-01-18,-15.4264584
2011-01-19,-15.5228024
2011-01-20,-15.6504269
2011-01-21,-15.7286434
2011-01-22,-15.6078243
2011-01-23,-15.6077938
2011-01-24,-15.5659847
2011-01-25,-15.699316
2011-01-26,-15.6267757
2011-01-27,-15.7170467
2011-01-28,-15.7607784
2011-01-29,-15.748724
2011-01-30,-15.6893673
2011-01-31,-15.7341366
2011-02-01,-15.5973873
2011-02-02,-15.3891354
2011-02-03,-15.3795528
2011-02-04,-15.4660702
2011-02-05,-15.4137936
2011-02-06,-15.2619686
2011-02-07,-15.4096127
2011-02-08,-14.97785
2011-02-09,-15.2515926
2011-02-10,-15.3485165
2011-02-11,-15.2369442
2011-02-12,-15.2442074
2011-02-13,-15.2578793
2011-02-14,-15.1894894
2011-02-15,-15.3352718
2011-02-16,-15.2659664
2011-02-17,-15.3785458
2011-02-18,-15.3239193
2011-02-19,-15.2333736
2011-02-20,-15.339056
2011-02-21,-15.5528622
2011-02-22,-15.5507565
2011-02-23,-15.3865414
2011-02-24,-15.1719418
2011-02-25,-15.0155087
2011-02-26,-15.0069332
2011-02-27,-15.184576
2011-02-28,-15.1869869
2011-03-01,-15.6218624
2011-03-02,-15.4335384
2011-03-03,-15.5167294
2011-03-04,-15.4473019
2011-03-05,-15.526495
2011-03-06,-15.5019588
2011-03-07,-15.5325375
2011-03-08,-15.4984798
2011-03-09,-15.5610409
2011-03-10,-15.6727657
2011-03-11,-15.6492367
2011-03-12,-15.5529842
2011-03-13,-15.4086971
2011-03-14,-15.3707027
2011-03-15,-15.2400875
2011-03-16,-15.2157345
2011-03-17,-14.9579525
2011-03-18,-14.9705868
2011-03-19,-15.0400448
2011-03-20,-15.1220455
2011-03-21,-15.2650814
2011-03-22,-15.4399776
2011-03-23,-15.1946468
2011-03-24,-15.2587643
2011-03-25,-15.2529354
2011-03-26,-15.2172604
2011-03-27,-15.2368526
2011-03-28,-15.2403011
2011-03-29,-15.6790524
2011-03-30,-15.4251156
2011-03-31,-15.498785
2011-04-01,-15.5133114
2011-04-02,-15.4873409
2011-04-03,-15.3802242
2011-04-04,-15.2402401
2011-04-05,-15.2493954
2011-04-06,-14.7820492
2011-04-07,-14.5848446
2011-04-08,-14.6100826
2011-04-09,-14.5602779
2011-04-10,-14.6030025
2011-04-11,-14.7501583
2011-04-12,-14.7774105
2011-04-13,-14.8144283
2011-04-14,-14.8692989
2011-04-15,-14.8550167
2011-04-16,-14.7364254
2011-04-17,-14.6021786
2011-04-18,-14.6034908
2011-04-19,-14.5965939
2011-04-20,-14.7802792
2011-04-21,-14.5271053
2011-04-22,-14.5491085
2011-04-23,-14.6062069
2011-04-24,-14.6405392
2011-04-25,-14.6459713
2011-04-26,-14.4868526
2011-04-27,-14.4645138
2011-04-28,-14.4305782
2011-04-29,-14.4585934
2011-04-30,-14.3656673
2011-05-01,-14.3322201
2011-05-02,-14.188055
2011-05-03,-14.0762997
2011-05-04,-14.1507931
2011-05-05,-14.1623287
2011-05-06,-14.0534725
2011-05-07,-13.9890194
2011-05-08,-14.0012875
2011-05-09,-13.8882504
2011-05-10,-14.0574093
2011-05-11,-14.0293026
2011-05-12,-14.04035
2011-05-13,-14.0450497
2011-05-14,-13.9931087
2011-05-15,-14.0563412
2011-05-16,-14.067297
2011-05-17,-14.0926876
2011-05-18,-13.9563046
2011-05-19,-13.9921932
2011-05-20,-13.9545345
2011-05-21,-13.9497433
2011-05-22,-13.8820553
2011-05-23,-13.5932369
2011-05-24,-13.4512386
2011-05-25,-13.3448544
2011-05-26,-13.3501034
2011-05-27,-13.3942318
2011-05-28,-13.3890438
2011-05-29,-13.3638973
2011-05-30,-13.3231564
2011-05-31,-13.3210812
2011-06-01,-13.2781124
2011-06-02,-13.2387447
2011-06-03,-13.2168026
2011-06-04,-13.1857052
2011-06-05,-13.0642147
2011-06-06,-13.0709286
2011-06-07,-13.017004
2011-06-08,-13.0108089
2011-06-09,-12.8716488
2011-06-10,-12.8400021
2011-06-11,-12.8950558
2011-06-12,-12.7103634
2011-06-13,-12.6499386
2011-06-14,-12.6275082
2011-06-15,-12.490057
2011-06-16,-12.4676571
2011-06-17,-12.3983822
2011-06-18,-12.3724728
2011-06-19,-12.2387753
2011-06-20,-12.278326
2011-06-21,-12.3085079
2011-06-22,-12.2985592
2011-06-23,-12.4476376
2011-06-24,-12.3726559
2011-06-25,-12.2860775
2011-06-26,-12.0706844
2011-06-27,-12.0602169
2011-06-28,-12.0422726
2011-06-29,-12.1036434
2011-06-30,-12.1850643
2011-07-01,-12.1512814
2011-07-02,-12.0051632
2011-07-03,-11.8749752
2011-07-04,-11.7211056
2011-07-05,-11.7012386
2011-07-06,-11.908514
2011-07-07,-11.9187374
2011-07-08,-11.90769
2011-07-09,-11.9850521
2011-07-10,-11.9241085
2011-07-11,-12.0841427
2011-07-12,-12.09519
2011-07-13,-12.122839
2011-07-14,-12.0249081
2011-07-15,-12.0194759
2011-07-16,-12.0216122
2011-07-17,-12.0226498
2011-07-18,-11.9712276
2011-07-19,-12.0365658
2011-07-20,-11.9589291
2011-07-21,-11.9728451
2011-07-22,-11.8925533
2011-07-23,-11.8024654
2011-07-24,-11.8316708
2011-07-25,-11.8232784
2011-07-26,-11.757513
2011-07-27,-11.8777828
2011-07-28,-11.9610653
2011-07-29,-11.995306
2011-07-30,-11.8890743
2011-07-31,-11.8900814
2011-08-01,-11.8039608
2011-08-02,-11.7312984
2011-08-03,-11.7751217
2011-08-04,-11.7975826
2011-08-05,-11.8085995
2011-08-06,-11.8316402
2011-08-07,-11.9264889
2011-08-08,-12.0103817
2011-08-09,-12.0816402
2011-08-10,-12.1694393
2011-08-11,-12.1917782
2011-08-12,-12.2580318
2011-08-13,-12.3087826
2011-08-14,-12.3148556
2011-08-15,-12.3876095
2011-08-16,-12.3075924
2011-08-17,-12.1380672
2011-08-18,-12.1746578
2011-08-19,-12.0033016
2011-08-20,-11.9252377
2011-08-21,-11.9166012
2011-08-22,-11.9137936
2011-08-23,-11.8769894
2011-08-24,-11.8790646
2011-08-25,-11.9722042
2011-08-26,-12.0821285
2011-08-27,-12.2184811
2011-08-28,-12.2846432
2011-08-29,-12.3204403
2011-08-30,-12.4025936
2011-08-31,-12.7705441
2011-09-01,-12.6384945
2011-09-02,-12.6250362
2011-09-03,-12.6130733
2011-09-04,-12.5607967
2011-09-05,-12.6078854
2011-09-06,-12.5833492
2011-09-07,-12.5387936
2011-09-08,-12.5583553
2011-09-09,-12.4580746
2011-09-10,-12.5153866
2011-09-11,-12.5034542
2011-09-12,-12.6075191
2011-09-13,-12.7848568
2011-09-14,-12.931097
2011-09-15,-13.0179501
2011-09-16,-12.9902401
2011-09-17,-13.0434322
2011-09-18,-12.8803463
2011-09-19,-12.8497677
2011-09-20,-12.9156246
2011-09-21,-13.0878353
2011-09-22,-13.2291317
2011-09-23,-13.2769527
2011-09-24,-13.4430904
2011-09-25,-13.5094051
2011-09-26,-13.6144466
2011-09-27,-13.7396603
2011-09-28,-13.888464
2011-09-29,-13.965826
2011-09-30,-13.9605465
2011-10-01,-13.898016
2011-10-02,-13.8719234
2011-10-03,-13.8858395
2011-10-04,-13.8645077
2011-10-05,-13.8999081
2011-10-06,-13.877264
2011-10-07,-13.8326168
2011-10-08,-13.844305
2011-10-09,-13.8374691
2011-10-10,-13.8167782
2011-10-11,-13.9109554
2011-10-12,-13.9870052
2011-10-13,-13.9230099
2011-10-14,-13.9315243
2011-10-15,-13.9001217
2011-10-16,-13.9277401
2011-10-17,-14.0334835
2011-10-18,-14.0571957
2011-10-19,-14.0624142
2011-10-20,-14.1044979
2011-10-21,-14.1894894
2011-10-22,-14.3793087
2011-10-23,-14.4326229
2011-10-24,-14.4615231
2011-10-25,-14.5078182
2011-10-26,-14.5719662
2011-10-27,-14.6358089
2011-10-28,-14.7795773
2011-10-29,-14.8727169
2011-10-30,-14.8819027
2011-10-31,-14.7497311
2011-11-01,-14.6510067
2011-11-02,-14.7015743
2011-11-03,-14.7972164
2011-11-04,-14.9126034
2011-11-05,-14.8479977
2011-11-06,-14.8583126
2011-11-07,-14.831274
2011-11-08,-14.8128414
2011-11-09,-14.6400204
2011-11-10,-14.9398556
2011-11-11,-14.5927486
2011-11-12,-14.6545162
2011-11-13,-14.8219051
2011-11-14,-15.0298519
2011-11-15,-15.1652889
2011-11-16,-15.2282162
2011-11-17,-15.6435909
2011-11-18,-15.3483334
2011-11-19,-15.390173
2011-11-20,-15.2806454
2011-11-21,-15.1797848
2011-11-22,-15.0712948
2011-11-23,-14.9421749
2011-11-24,-14.916357
2011-11-25,-14.9472713
2011-11-26,-14.98493
2011-11-27,-15.0185299
2011-11-28,-14.989233
2011-11-29,-14.9063778
2011-11-30,-14.7843075
2011-12-01,-14.5529842
2011-12-02,-14.6702938
2011-12-03,-14.7336788
2011-12-04,-14.7319698
2011-12-05,-14.8619747
2011-12-06,-15.0051327
2011-12-07,-15.0027828
2011-12-08,-15.0555782
2011-12-09,-15.133276
2011-12-10,-15.2528744
2011-12-11,-15.4100704
2011-12-12,-15.3379574
2011-12-13,-15.2903194
2011-12-14,-15.2363644
2011-12-15,-15.2459164
2011-12-16,-15.2064571
2011-12-17,-15.2208614
2011-12-18,-15.3176937
2011-12-19,-15.2680721
2011-12-20,-15.8120785
2011-12-21,-15.4481869
2011-12-22,-15.5453243
2011-12-23,-15.538702
2011-12-24,-15.3423214
2011-12-25,-15.2757931
2011-12-26,-15.1641598
2011-12-27,-15.2593746
2011-12-28,-15.2848568
2011-12-29,-15.3505611
2011-12-30,-15.3992672
2011-12-31,-15.4187374
2012-01-01,-15.3530025
2012-01-02,-15.4349117
2012-01-03,-15.3400326
2012-01-04,-15.3071957
2012-01-05,-15.405859
2012-01-06,-15.477026
2012-01-07,-15.4576473
2012-01-08,-15.4783688
2012-01-09,-15.517004
2012-01-10,-15.7263546
2012-01-11,-15.7649899
2012-01-12,-15.6792965
2012-01-13,-15.7232723
2012-01-14,-15.8533382
2012-01-15,-15.9132137
2012-01-16,-15.9992428
2012-01-17,-16.0372066
2012-01-18,-15.9912472
2012-01-19,-15.977911
2012-01-20,-16.0674801
2012-01-21,-16.0886288
2012-01-22,-15.9765377
2012-01-23,-15.9552364
2012-01-24,-15.9994259
2012-01-25,-16.2488461
2012-01-26,-15.7667294
2012-01-27,-15.6116695
2012-01-28,-15.6609859
2012-01-29,-15.8183346
2012-01-30,-15.7639217
2012-01-31,-15.6878414
2012-02-01,-15.6120968
2012-02-02,-15.4036312
2012-02-03,-15.2006588
2012-02-04,-15.1838436
2012-02-05,-15.1809139
2012-02-06,-15.2849178
2012-02-07,-15.2451534
2012-02-08,-15.2245541
2012-02-09,-15.3036556
2012-02-10,-15.314642
2012-02-11,-15.4464169
2012-02-12,-15.5200253
2012-02-13,-15.6141415
2012-02-14,-15.7862606
2012-02-15,-15.9763546
2012-02-16,-16.0642147
2012-02-17,-16.172369
2012-02-18,-16.2129879
2012-02-19,-16.1671505
2012-02-20,-16.2231503
2012-02-21,-16.1286068
2012-02-22,-16.0477352
2012-02-23,-15.9685726
2012-02-24,-15.8824825
2012-02-25,-15.9502621
2012-02-26,-15.974432
2012-02-27,-16.0148678
2012-02-28,-15.8401241
2012-02-29,-15.7135983
2012-03-01,-15.6375484
2012-03-02,-15.6732845
2012-03-03,-15.6114864
2012-03-04,-15.5129452
2012-03-05,-15.3895931
2012-03-06,-15.3239193
2012-03-07,-15.1716061
2012-03-08,-15.1315975
2012-03-09,-15.2051449
2012-03-10,-15.2203121
2012-03-11,-15.2622738
2012-03-12,-15.2042599
2012-03-13,-15.2802486
2012-03-14,-15.6634579
2012-03-15,-15.4472103
2012-03-16,-15.4257565
2012-03-17,-15.2780514
2012-03-18,-15.1525631
2012-03-19,-14.9543209
2012-03-20,-14.7314816
2012-03-21,-14.8412228
2012-03-22,-14.9616451
2012-03-23,-15.1303463
2012-03-24,-15.0859432
2012-03-25,-15.2056332
2012-03-26,-15.2614193
2012-03-27,-15.2077389
2012-03-28,-15.1456356
2012-03-29,-15.0946712
2012-03-30,-15.0723934
2012-03-31,-14.9672298
2012-04-01,-14.9256344
2012-04-02,-14.7963619
2012-04-03,-14.7606869
2012-04-04,-14.7041988
2012-04-05,-14.5646725
2012-04-06,-14.6334286
2012-04-07,-14.7057858
2012-04-08,-14.8457088
2012-04-09,-14.8495541
2012-04-10,-14.7770138
2012-04-11,-14.6041012
2012-04-12,-14.5101986
2012-04-13,-14.4366817
2012-04-14,-14.4185238
2012-04-15,-14.4219418
2012-04-16,-14.4844418
2012-04-17,-14.8656673
2012-04-18,-14.5557919
2012-04-19,-14.4772701
2012-04-20,-14.5276546
2012-04-21,-14.5740719
2012-04-22,-14.5022945
2012-04-23,-14.4324093
2012-04-24,-14.5954342
2012-04-25,-14.1646481
2012-04-26,-14.0645504
2012-04-27,-13.9183407
2012-04-28,-13.8512936
2012-04-29,-13.8568172
2012-04-30,-13.9465084
2012-05-01,-14.171484
2012-05-02,-14.0221004
2012-05-03,-14.0886898
2012-05-04,-14.0565243
2012-05-05,-14.0025997
2012-05-06,-13.9809322
2012-05-07,-14.0085812
2012-05-08,-14.3670712
2012-05-09,-14.2428646
2012-05-10,-14.2778988
2012-05-11,-14.0954342
2012-05-12,-14.1239376
2012-05-13,-14.1893063
2012-05-14,-14.1633663
2012-05-15,-14.1272335
2012-05-16,-14.0989437
2012-05-17,-14.1197872
2012-05-18,-13.8915768
2012-05-19,-13.8024349
2012-05-20,-13.7395077
2012-05-21,-13.7188778
2012-05-22,-13.6884823
2012-05-23,-13.5366573
2012-05-24,-13.4964046
2012-05-25,-13.3685665
2012-05-26,-13.278326
2012-05-27,-13.2252254
2012-05-28,-13.2386227
2012-05-29,-13.1287289
2012-05-30,-13.0657101
2012-05-31,-13.0718441
2012-06-01,-13.0844784
2012-06-02,-12.9818478
2012-06-03,-12.8953304
2012-06-04,-12.7608089
2012-06-05,-12.6114864
2012-06-06,-12.5521297
2012-06-07,-12.6058712
2012-06-08,-12.4994259
2012-06-09,-12.5348263
2012-06-10,-12.6103268
2012-06-11,-12.7160702
2012-06-12,-12.7184505
2012-06-13,-12.6330013
2012-06-14,-12.6163387
2012-06-15,-12.6959896
2012-06-16,-12.7020016
2012-06-17,-12.7152157
2012-06-18,-12.6293087
2012-06-19,-12.5582027
2012-06-20,-12.4939632
2012-06-21,-12.7952633
2012-06-22,-12.5444393
2012-06-23,-12.4893246
2012-06-24,-12.397253
2012-06-25,-12.2970943
2012-06-26,-12.1099606
2012-06-27,-12.0753841
2012-06-28,-12.1087093
2012-06-29,-12.2440853
2012-06-30,-12.4507198
2012-07-01,-12.4393673
2012-07-02,-12.3234005
2012-07-03,-12.3883419
2012-07-04,-12.3922787
2012-07-05,-12.3000851
2012-07-06,-12.1980953
2012-07-07,-12.1578426
2012-07-08,-12.1404781
2012-07-09,-12.0932369
2012-07-10,-11.9947262
2012-07-11,-11.8687801
2012-07-12,-11.9097042
2012-07-13,-11.8386288
2012-07-14,-11.7419796
2012-07-15,-11.6727657
2012-07-16,-11.8049374
2012-07-17,-11.845892
2012-07-18,-11.8816586
2012-07-19,-11.9640865
2012-07-20,-11.9059811
2012-07-21,-11.9036922
2012-07-22,-11.8979855
2012-07-23,-11.8160458
2012-07-24,-11.7154293
2012-07-25,-11.6719418
2012-07-26,-11.7743282
2012-07-27,-11.8838558
2012-07-28,-11.9796505
2012-07-29,-12.0281124
2012-07-30,-11.9353085
2012-07-31,-11.8234921
2012-08-01,-11.8092403
2012-08-02,-11.8562069
2012-08-03,-11.9186764
2012-08-04,-11.8292294
2012-08-05,-11.8112545
2012-08-06,-11.8473873
2012-08-07,-11.8717098
2012-08-08,-11.8829708
2012-08-09,-11.993597
2012-08-10,-12.0141659
2012-08-11,-11.9540768
2012-08-12,-11.9909115
2012-08-13,-11.9024105
2012-08-14,-11.7974606
2012-08-15,-11.8551693
2012-08-16,-12.0167599
2012-08-17,-12.1675777
2012-08-18,-12.2121029
2012-08-19,-12.2847958
2012-08-20,-12.3118343
2012-08-21,-12.3499203
2012-08-22,-12.3003902
2012-08-23,-12.3394222
2012-08-24,-12.3167782
2012-08-25,-12.3924618
2012-08-26,-12.4419613
2012-08-27,-12.4053097
2012-08-28,-12.4098568
2012-08-29,-12.4180965
2012-08-30,-12.3854733
2012-08-31,-12.3915157
2012-09-01,-12.3767452
2012-09-02,-12.3059444
2012-09-03,-12.2606258
2012-09-04,-12.2226925
2012-09-05,-12.0896664
2012-09-06,-12.0716
2012-09-07,-12.2499142
2012-09-08,-12.3979855
2012-09-09,-12.4986935
2012-09-10,-12.5205135
2012-09-11,-12.4909115
2012-09-12,-12.5853939
2012-09-13,-12.7682552
2012-09-14,-12.7365475
2012-09-15,-12.8362179
2012-09-16,-12.7397213
2012-09-17,-12.813818
2012-09-18,-12.8826656
2012-09-19,-12.9130611
2012-09-20,-12.9057064
2012-09-21,-13.0416622
2012-09-22,-12.9947262
2012-09-23,-13.0257015
2012-09-24,-13.1353817
2012-09-25,-13.1550961
2012-09-26,-13.1734066
2012-09-27,-13.4413509
2012-09-28,-13.2327328
2012-09-29,-13.0765743
2012-09-30,-13.0655575
2012-10-01,-13.1817684
2012-10-02,-13.2897701
2012-10-03,-13.4166622
2012-10-04,-13.4331112
2012-10-05,-13.4791012
2012-10-06,-13.5314083
2012-10-07,-13.654974
2012-10-08,-13.7676144
2012-10-09,-13.9593258
2012-10-10,-14.0192013
2012-10-11,-13.9942684
2012-10-12,-13.8378048
2012-10-13,-13.7169857
2012-10-14,-13.8873959
2012-10-15,-14.0887508
2012-10-16,-14.0678768
2012-10-17,-14.0981197
2012-10-18,-14.0909786
2012-10-19,-14.1721249
2012-10-20,-14.2662716
2012-10-21,-14.3248959
2012-10-22,-14.365118
2012-10-23,-14.1820736
2012-10-24,-14.1797848
2012-10-25,-14.1161556
2012-10-26,-14.2284603
2012-10-27,-14.3413143
2012-10-28,-14.4252071
2012-10-29,-14.3140316
2012-10-30,-14.3201046
2012-10-31,-14.363287
2012-11-01,-14.3883724
2012-11-02,-14.4367428
2012-11-03,-14.5515499
2012-11-04,-14.6445675
2012-11-05,-14.7206783
2012-11-06,-14.7527828
2012-11-07,-14.6359615
2012-11-08,-14.8254757
2012-11-09,-14.5833492
2012-11-10,-14.4952145
2012-11-11,-14.3558712
2012-11-12,-14.2561398
2012-11-13,-14.3728085
2012-11-14,-14.5567379
2012-11-15,-14.7325191
2012-11-16,-14.8968563
2012-11-17,-14.9373226
2012-11-18,-15.0694942
2012-11-19,-15.0979366
2012-11-20,-15.2003231
2012-11-21,-15.3206844
2012-11-22,-15.3548641
2012-11-23,-15.3730526
2012-11-24,-15.304327
2012-11-25,-15.3672848
2012-11-26,-15.3405514
2012-11-27,-15.2430172
2012-11-28,-15.5433407
2012-11-29,-15.1781368
2012-11-30,-15.0733089
2012-12-01,-15.0520992
2012-12-02,-15.1663265
2012-12-03,-15.2625484
2012-12-04,-15.3362484
2012-12-05,-15.2240658
2012-12-06,-15.1448727
2012-12-07,-15.1283321
2012-12-08,-15.1212521
2012-12-09,-15.2503414
2012-12-10,-15.3732967
2012-12-11,-15.515234
2012-12-12,-15.537756
2012-12-13,-15.4230709
2012-12-14,-15.3804073
2012-12-15,-15.4426632
2012-12-16,-15.5540829
2012-12-17,-15.5460262
2012-12-18,-15.5545101
2012-12-19,-15.5623226
2012-12-20,-15.2727108
2012-12-21,-15.2411251
2012-12-22,-15.2506466
2012-12-23,-15.2789669
2012-12-24,-15.3209286
2012-12-25,-15.1612301
2012-12-26,-15.1219234
2012-12-27,-15.1207638
2012-12-28,-15.0836849
2012-12-29,-15.0858212
2012-12-30,-14.9495602
2012-12-31,-14.8663692
2013-01-01,-14.9358273
2013-01-02,-14.6236019
2013-01-03,-14.741003
2013-01-04,-14.7452145
2013-01-05,-14.8695736
2013-01-06,-14.8820858
2013-01-07,-14.970892
2013-01-08,-15.017004
2013-01-09,-14.9228573
2013-01-10,-15.0345821
2013-01-11,-15.0023251
2013-01-12,-15.0678768
2013-01-13,-14.9971371
2013-01-14,-15.006506
2013-01-15,-14.8994198
2013-01-16,-15.0441952
2013-01-17,-15.1309261
2013-01-18,-15.0565853
2013-01-19,-15.0401974
2013-01-20,-15.077734
2013-01-21,-15.2085629
2013-01-22,-15.255621
2013-01-23,-15.3824825
2013-01-24,-15.4155025
2013-01-25,-15.5659237
2013-01-26,-15.220129
2013-01-27,-15.0909176
2013-01-28,-14.9608822
2013-01-29,-14.9634762
2013-01-30,-14.9732418
2013-01-31,-14.9472408
2013-02-01,-14.9220943
2013-02-02,-14.9355831
2013-02-03,-14.9250546
2013-02-04,-14.8936214
2013-02-05,-14.8360043
2013-02-06,-15.0412655
2013-02-07,-15.0869503
2013-02-08,-15.6614437
2013-02-10,-15.1520138
2013-02-11,-15.3708858
2013-02-12,-15.3790646
2013-02-13,-15.5676937
2013-02-14,-15.8999386
2013-02-15,-15.637579
2013-02-16,-15.6312618
2013-02-17,-15.5832577
2013-02-18,-15.5180416
2013-02-19,-15.4668331
2013-02-20,-15.567297
2013-02-21,-15.6443844
2013-02-22,-15.449255
2013-02-23,-15.4018612
2013-02-24,-15.2525387
2013-02-25,-15.1274166
2013-02-26,-15.053442
2013-02-27,-15.0496578
2013-02-28,-15.0546932
2013-03-01,-14.9359798
2013-03-02,-14.8557796
